ID,Register,IDLEGAL,NOMBRE,APELLIDO,GENERO,NACIMIENTO,STATUS,Parent
28952,04/06/2014,5861112404,ALCIRA,BARRERA,0,07/25/1956,1,14636
28953,04/06/2014,1138790856,JAIME ,LOPEZ,0,06/15/1948,1,25010
28954,04/07/2014,9705633331,PATRICIA ,PEREZ SILVA,2,08/29/1990,1,13369
28955,04/07/2014,2914224217,DIEGO,ESPINOZA,1,10/25/1961,1,25328
28956,04/07/2014,8950090840,JAIRO ,VENALDES,0,09/21/1948,1,22532
28957,04/07/2014,4118938987,ALBERTO ,ESPINEL ,1,05/22/1978,1,26282
28958,04/07/2014,9772648431,BERNARDINO,ALVARES,0,07/08/1944,1,16251
28959,04/07/2014,7077869390,OSCAR ,RODRIGUEZ,0,01/20/1953,1,27136
28960,04/07/2014,4959852443,DARIO ,BOLIVAR GAMBOA,0,11/06/1949,1,14645
28961,04/07/2014,2520037139,CARLOS,NIÑO,0,05/06/1964,1,6985
28962,04/07/2014,7752383497,DANIEL ,SANTIESTEBAN,0,08/01/1982,1,14256
28963,04/07/2014,785796792,PEDRO ,FUENTES,0,06/19/1945,1,19236
28964,04/07/2014,5421620639,NELSON,RODRIGUEZ ,0,09/25/1942,1,10484
28965,04/07/2014,3879976423,GLADYS ,SANTOS,0,08/25/1942,1,24804
28966,04/07/2014,3696424315,DAYANA ,LARROTA,2,01/29/1981,2,22553
28967,04/07/2014,1212104695,HELVER,GAMBOA,0,10/16/1987,1,17946
28968,04/07/2014,4843910973,JAIME ,AVILA,0,03/17/1982,1,18160
28969,04/07/2014,1018807666,OMAR ,AGUILAR,0,07/15/1942,1,27880
28970,04/07/2014,8250578087,OSCAR ,PARADA,0,07/22/1960,1,11515
28971,04/07/2014,9168653378,NESTOR ,ESPITIA,0,01/01/1976,1,8850
28972,04/08/2014,3370882670,ANA ,RAMIREZ DULCEY,0,04/20/1973,1,1607
28973,04/08/2014,4199458990,JHON ,OJEDA,1,04/13/1979,1,12774
28974,04/08/2014,919810237,FERNANDO,PRIETO,0,01/08/1977,1,8052
28975,04/08/2014,5240296082,JERSON,LOPEZ,2,11/12/1951,1,2111
28976,04/08/2014,826993828,ANDRES ,OTALORA,0,12/30/1964,1,14664
28977,04/08/2014,6095245046,PEDRO ,AMEZQUITA GARCIA,1,10/25/1946,1,18117
28978,04/08/2014,6257022155,NICOLAS ,CAMARGO,0,02/15/1993,1,1802
28979,04/08/2014,1068358485,HECTOR ,PATARROYO,0,08/21/1941,1,25996
28980,04/08/2014,7123843523,ADRIANA ,ESPINOZA,0,12/08/1951,1,15570
28981,04/08/2014,9396412220,ALEXANDRA PATRICIA ,RODRIGUEZ,0,07/20/1982,1,22137
28982,04/08/2014,800749065,IVAN ,RAMOS,0,11/22/1992,1,22945
28983,04/08/2014,9926228732,HERMES ,PIRACHICAN,0,10/15/1965,1,4908
28984,04/08/2014,5252697478,DIEGO ,BERNAL GARCIA,0,05/05/1953,1,27624
28985,04/08/2014,3911221888,SERGIO ,MOYANO,0,01/19/1986,1,24921
28986,04/08/2014,4207206344,ANDRES ,GALINDO,0,05/24/1946,1,10069
28987,04/09/2014,3866772711,DIEGO ,VELASQUEZ ARANDA,2,09/27/1976,1,10100
28988,04/09/2014,2702026124,SAUDITH ,MORALES ,0,12/01/1974,1,5421
28989,04/09/2014,6571381985,ESEQUIEL,AMEZQUITA,1,12/12/1947,1,14907
28990,04/09/2014,7320329543,FERNANDO ,CESAR BARRERA,0,09/09/1996,1,7149
28991,04/09/2014,160305364,PEDRO ,IGNACIO CAICEDO,0,05/19/1980,2,3742
28992,04/09/2014,5364658524,ANDREA TATIANA ,PUERTO RODRIGUEZ,0,06/20/1941,1,17090
28993,04/09/2014,659406841,CESAR ,SUTRES,0,02/18/1988,1,3582
28994,04/09/2014,3545814784,DIEGO,PEÑA,1,02/04/1980,1,200
28995,04/09/2014,7959303927,GABRIEL,SANCHEZ,0,09/06/1961,1,14048
28996,04/09/2014,1824354710,CESAR ,GALINDO MENDOZA,0,09/20/1995,1,12933
28997,04/09/2014,9711332895,DAVID ,ROMERO PABON,0,09/03/1995,1,21645
28998,04/09/2014,1721316437,DOMICIANO ,MENDOZA,0,09/26/1970,1,22446
28999,04/09/2014,1189447778,MICHEL ,REYES,0,02/09/1990,1,4245
29000,04/09/2014,8231086360,YENY ,MORALES,0,08/11/1954,1,2173
29001,04/09/2014,919631725,JORGE,AVENDA¥O,0,02/05/1975,1,20798
29002,04/09/2014,5279680662,BRAYAN ,BALLESTEROS,0,02/19/1986,1,17371
29003,04/09/2014,8019095537,ALIS,CHINOME,0,03/05/1972,1,14872
29004,04/09/2014,8731748868,ANDRES ,BOLIVAR,0,11/24/1989,1,27712
29005,04/09/2014,6949542296,CRISTIAN ,CARRILLO,0,03/04/1974,1,15166
29006,04/09/2014,7298315816,JULIAN ,ORTEGON ,0,09/14/1996,1,20247
29007,04/09/2014,7590086219,ELVER ,GARCIA,0,07/21/1979,1,5732
29008,04/09/2014,3854144792,SINDY ,ALVARES,0,03/25/1988,1,27342
29009,04/09/2014,2078107382,ALEJANDRA ,CRUZ,0,09/20/1983,1,3791
29010,04/09/2014,9138711573,JUSTO ,FONSECA ,0,04/30/1994,1,15329
29011,04/09/2014,2404165576,FABIOLA ,SIERRA,0,12/08/1954,1,2143
29012,04/09/2014,9185085340,BLANCA,RINCON,0,01/28/1982,1,11351
29013,04/10/2014,5907797323,LADY ,HERNANDEZ,0,03/12/1989,1,17666
29014,04/10/2014,5731700881,YERSON ,FUQUENE ,0,10/21/1962,1,2047
29015,04/10/2014,6454066146,CLAUDIA,CAÑON,0,07/30/1984,1,16485
29016,04/10/2014,1320548638,HELKIN ,AMADO,0,07/17/1972,1,24570
29017,04/10/2014,9022498563,DAVID FELIPE,SANCHEZ MARTINEZ,1,10/11/1962,2,983
29018,04/10/2014,4241218370,ESPERANZA ,MEDINA,0,10/27/1968,2,1745
29019,04/10/2014,880639554,AURA ,MUÑOZ,0,09/08/1962,1,20664
29020,04/10/2014,4961149719,ZULAY,PINTO ,0,11/08/1976,1,24297
29021,04/10/2014,3508270764,PABLO ERNESTO ,RUIZ SAAVEDRA,0,03/12/1981,1,26891
29022,04/10/2014,6031716006,RITA ,CAMACHO,2,10/30/1946,1,21858
29023,04/10/2014,4321124948,VICTOR ,RODRIGUEZ,0,02/12/1990,1,15833
29024,04/10/2014,22215418,ALEJANDRO ,MORENO,0,07/28/1977,1,26434
29025,04/10/2014,5987767739,SERGIO,PATIÑO,1,06/19/1948,1,10411
29026,04/10/2014,4317071832,HECTOR ,RODRIGUEZ,0,01/10/1946,1,1904
29027,04/10/2014,3494198440,ANDREA ,GONZALES,0,11/21/1943,1,1179
29028,04/10/2014,683026068,JUAN ,CARLOS CASTRO NOVOA,0,04/04/1957,1,18020
29029,04/10/2014,4106435851,LEONARDO,ROJAS,0,08/22/1947,1,17548
29030,04/11/2014,8849337447,DIEGO MAURICIO,CARDONA LOPEZ,0,02/07/1962,1,710
29031,04/11/2014,8426406394,MARCELA ,NEIRA,0,04/02/1940,1,24217
29032,04/11/2014,6119874370,ANDRES ,SALASAR,0,08/31/1980,1,4274
29033,04/11/2014,5724031854,JORGE ,HERNANDEZ,1,10/04/1960,2,12423
29034,04/11/2014,6553129858,JORGE EDUARDO ,PALACIO,0,07/03/1967,1,27628
29035,04/11/2014,8938576634,LEONARDO,BORDA,0,04/08/1977,1,6948
29036,04/11/2014,5527977083,WILLIAM FABIAN ,CASTEBLANCO,0,02/23/1985,1,9262
29037,04/11/2014,7048355864,CAROLINA ,RODRIGUEZ,0,10/29/1988,1,3223
29038,04/11/2014,3448068089,EDGAR,RODRIGUEZ  MALDONADO,0,12/31/1967,1,24288
29039,04/11/2014,8787986456,GUSTAVO ,MARQUEZ,1,06/07/1958,1,14825
29040,04/11/2014,4316388787,WILLIAN,CARO,0,05/02/1991,1,23434
29041,04/11/2014,8236495018,FREDY ,ANGANOY,0,09/14/1975,1,9918
29042,04/11/2014,6689940974,CARLOS ,PASOS,0,12/20/1991,1,2063
29043,04/11/2014,1523304760,YADIRA ,PARDO,0,08/14/1973,1,11362
29044,04/11/2014,1991128308,LILIANA,GONSALEZ,2,07/24/1940,1,12251
29045,04/11/2014,8766692817,CLAUDIA ,MENDEZ,1,10/19/1976,1,22292
29046,04/12/2014,3875640110,ALEXANDER ,CAMACHO,1,05/13/1962,1,11135
29047,04/12/2014,9671138307,GEROSTIN ,ROJAS,0,06/04/1984,1,26719
29048,04/12/2014,638546190,MARIA ,CARRERO ,0,04/26/1991,1,21924
29049,04/12/2014,7558826060,INGRID ,BERNAL,0,07/05/1950,1,3263
29050,04/12/2014,4251081009,CRISTIAN,SALAMANCA,0,06/22/1971,1,17447
29051,04/12/2014,2027803996,ROSALBA ,SANCHEZ,0,08/03/1959,1,14670
29052,04/12/2014,2457044722,IMELDA,SUMINISTROS,0,02/09/1994,1,23891
29053,04/12/2014,865736586,CRISTIAN ,ALFONSO,0,11/07/1950,2,9220
29054,04/12/2014,5557311646,FABIOLA ,SALAZAR ,0,07/26/1964,1,6412
29055,04/12/2014,8762310542,GLORIA ESPERANZA ,CANO,0,12/12/1962,1,7150
29056,04/12/2014,3396366512,EDILMA,PEREZ,1,04/23/1964,1,20890
29057,04/12/2014,7179321918,GABRIELINA,CIFUENTES,2,02/21/1951,1,20034
29058,04/12/2014,6466632184,MARIA NINFA,VARGAS,0,09/19/1981,2,1185
29059,04/12/2014,6939773244,JORGE ,CARMARGO,0,08/10/1946,1,2231
29060,04/12/2014,3199364479,ANA MARIA,GRANADOS HURTADO,2,12/24/1995,1,24829
29061,04/12/2014,6677356540,HERNANDO JOSE,CABRALES,1,06/16/1948,1,16479
29062,04/13/2014,6326114835,LUIS FELIPE,ALBA RODRIGUEZ,1,05/23/1977,1,27133
29063,04/13/2014,6280215253,LAURA LIZETH ,MENDEZ,1,07/12/1993,1,18231
29064,04/13/2014,371877135,YEISON ,FLORES,0,10/05/1960,1,1549
29065,04/13/2014,8658491174,KATERINE ,MONTES,0,10/12/1975,1,27734
29066,04/13/2014,1547134070,GONZALO,RAMIREZ,1,04/27/1949,1,28604
29067,04/13/2014,7264317550,EDUWIN ,GONZALEZ SANABRIA,0,08/12/1973,1,17745
29068,04/13/2014,5105345141,HECTIR ,VELAZCO CORDERO,0,11/06/1989,1,21035
29069,04/14/2014,7224161712,EDGAR ,CAMACHO,0,11/27/1987,1,4076
29070,04/14/2014,3264425431,MILTON,PARDO,0,08/01/1993,1,25143
29071,04/14/2014,9068935226,MARIA NANCY ,GUERRERO,0,08/18/1973,1,16743
29072,04/14/2014,5350979998,LORENZO ,ARIAS,0,08/01/1953,1,2941
29073,04/14/2014,2085778435,ADRIANA ,CANO,0,07/08/1997,1,11746
29074,04/14/2014,9803068616,YENIFER,MONTOA,0,01/30/1989,1,20925
29075,04/14/2014,8382490348,FABIAN ,GUTIERREZ,0,06/23/1971,1,5067
29076,04/14/2014,7001651792,LUDIS,CORREA,0,10/21/1944,1,11960
29077,04/14/2014,9217960214,LAURA,DIAZ HEREDIA,0,11/13/1995,1,58
29078,04/14/2014,9253568359,JULIAN ,MORALES,0,12/06/1962,1,28447
29079,04/14/2014,5927143266,ALEXIS ,ALEXANDER BUITRAGO,0,06/11/1961,1,1867
29080,04/14/2014,498559555,FERNANDO,ESTUPI?AN,0,06/07/1964,1,20172
29081,04/14/2014,2550278165,ROBINSON ,TORRES,1,03/30/1941,1,7067
29082,04/14/2014,9040805664,CARLOS ARTURO,NIÑO,0,10/20/1942,1,26425
29083,04/14/2014,9946478613,JENNY ANDREA,CAVANZO,2,06/20/1956,1,11979
29084,04/14/2014,2934725879,EDUARDO ,MOYANO,0,10/04/1984,1,19689
29085,04/14/2014,1040855554,DANIEL,CASTRO,0,11/11/1987,1,6865
29086,04/14/2014,1871598541,ALFONSO,AYALA,1,04/24/1979,1,1162
29087,04/14/2014,1706832795,ALBERTO ,LOPEZ,0,10/31/1964,2,3089
29088,04/14/2014,7232498456,GIOVANNI ,HERNANDEZ,0,06/04/1951,1,28601
29089,04/14/2014,9697833649,MEGA MATERIALES,SAS,2,06/26/1975,1,5485
29090,04/14/2014,1227479473,ZILMA ,MEDINA,0,05/05/1951,1,2313
29091,04/15/2014,7009855561,JESUS ,SANTIAGO IBAGUE,0,10/11/1960,1,1584
29092,04/15/2014,8863882535,ANTONIO SANTOS,SALAMANCA,0,11/10/1966,1,24482
29093,04/15/2014,1778643240,MARIA ,GIL,0,01/29/1982,1,644
29094,04/15/2014,1679579430,SEBASTIAN ,HERMINDA MUNEVAS,0,04/14/1987,1,24052
29095,04/15/2014,4442189016,RAMIRO,LOPEZ,1,07/30/1943,1,24209
29096,04/15/2014,9754096429,JAIR ,GONZALEZ,0,05/27/1969,1,19431
29097,04/15/2014,8980834287,BLANCA LILIA ,VALDES,0,08/21/1985,1,1572
29098,04/15/2014,46017250,WILSON,REDONDO,1,04/18/1991,1,14517
29099,04/15/2014,5343118181,SANDRA ,LOPEZ,0,10/09/1991,1,23403
29100,04/15/2014,2650556084,DANILO,MENDIETA,0,11/30/1942,1,23863
29101,04/15/2014,148493486,NATALIA,MARI?O,0,07/12/1952,1,24926
29102,04/15/2014,1357813909,ANGELA ,RODRIGUEZ,0,11/09/1980,1,1214
29103,04/15/2014,4588659833,LAURA ,AVILA MEJIA,0,06/12/1968,1,10127
29104,04/15/2014,5920714118,LUIS CARLOS ,GUATIBONZA,1,12/03/1989,1,1890
29105,04/15/2014,4279979182,ROSALBA ,ESPITIA CARDENAS,2,07/18/1974,1,9344
29106,04/15/2014,2573752311,MONICA ,RAUL JAIMES VERA,0,09/27/1947,1,11506
29107,04/15/2014,5237438645,EDISON,CARLOS RAMIRES,0,03/25/1970,1,23125
29108,04/15/2014,4824292090,NORA ,SALAS,0,07/25/1955,1,7526
29109,04/15/2014,5934807524,JENNY ,LOPEZ,0,08/26/1970,1,15136
29110,04/15/2014,1284874409,CRISTIAN,FUQUENE,1,01/04/1986,1,7448
29111,04/15/2014,7657153913,DIANA ,TARAZONA ,0,05/22/1953,1,4077
29112,04/15/2014,3908528549,FANNY VICTORIA ,EZQUIBEL,0,03/16/1969,1,12671
29113,04/15/2014,3082529601,LEIDY,GONZALES,2,12/12/1951,1,21613
29114,04/15/2014,2519250476,HECTOR,GUTIERREZ,1,07/08/1984,1,17921
29115,04/16/2014,3552206639,LUDY MAYERLY ,GARZON,0,12/27/1950,1,19734
29116,04/16/2014,1118357020,JORGE ALVERTO,LOPEZ PINSON,1,01/13/1981,1,28125
29117,04/16/2014,3736524148,JAIME ,VICTORIA CORREDOR,0,09/15/1952,1,27595
29118,04/16/2014,4405251137,MARIA ,GRISMALDO ,0,07/11/1974,1,24126
29119,04/16/2014,3379406465,DUVAN ANDRES,GONZALEZ GONZALEZ,1,06/02/1959,1,2489
29120,04/16/2014,9262339853,ANA ,BUITRAGO,0,10/27/1951,1,20589
29121,04/16/2014,467461777,ESPERANZA ,ROJAS SANCHEZ,2,03/20/1942,1,15019
29122,04/16/2014,734113444,MARIA FANY,HERNANDEZ BERMUDES,2,03/27/1947,1,4173
29123,04/16/2014,6575067319,NELLY ,SANCHEZ ,0,03/04/1989,1,6953
29124,04/16/2014,1944319498,CLAUDIA,PUENTES,0,07/26/1967,2,21199
29125,04/16/2014,8902309957,VICENTE ,IGUA,0,09/17/1986,1,21649
29126,04/16/2014,1481450550,HUMBERTO ,PUENTES,0,07/08/1954,1,26107
29127,04/16/2014,1597012797,DIANA,ARCHILA,2,02/26/1968,1,8611
29128,04/16/2014,804938207,ALVARO DANILO,SANCHEZ,0,11/09/1971,1,27972
29129,04/16/2014,8786736828,WILSON ,SOTELO,0,01/03/1985,1,22590
29130,04/16/2014,5587663694,LUIS FERNANDO ,SILVA,0,05/26/1972,1,6683
29131,04/16/2014,6839475782,LAURA,SANABRIA,0,09/11/1957,1,13472
29132,04/17/2014,5615289166,JANETH ,LUENGAS,0,10/23/1974,1,868
29133,04/17/2014,6984707724,DIEGO ESTEBAN ,LEON CASTILLO,1,02/25/1988,1,23232
29134,04/17/2014,8506772876,LYDA MARCELA,GONZALEZ,0,09/08/1947,1,2190
29135,04/17/2014,5770816928,FERNANDO ,RUIZ,1,03/09/1964,2,27202
29136,04/17/2014,2111060430,MARIANA CAROLINA,GALINDO,0,12/11/1986,1,13936
29137,04/17/2014,2555334115,DIEGO ,PARRA,1,12/14/1970,1,23897
29138,04/17/2014,6441941826,MIGUEL,ARGUELLO,0,12/14/1951,1,17683
29139,04/17/2014,1755467522,DAISY LILIANA ,MEDINA LOPEZ,2,02/24/1976,1,25729
29140,04/17/2014,9587778965,JOHANA ,SOLANO,0,12/24/1990,1,20377
29141,04/17/2014,9071422863,LAURA NATALIA,ALVAREZ,0,03/22/1963,1,29122
29142,04/17/2014,1921302431,CRISTIAN,BOTELLO,2,06/11/1962,1,15320
29143,04/17/2014,3312995048,FABIO ,ARIAS,0,07/20/1976,1,20540
29144,04/17/2014,346351404,MARTHA ,RUIZ,0,05/11/1974,1,25604
29145,04/17/2014,3516971505,OSCAR EDUARDO,GARZON,1,02/13/1949,1,28048
29146,04/17/2014,1870235481,EMILIANO,CUERVO,1,01/17/1966,1,17394
29147,04/17/2014,4466827054,YANETH,PERDOMO,2,07/11/1953,1,25449
29148,04/17/2014,614185625,SONIA ,ZABALA ,2,06/12/1962,1,21922
29149,04/17/2014,278276670,CARLOS ANDRES,CAMACHO,0,05/28/1949,1,7219
29150,04/17/2014,6081576074,EDISON ANDRES,MIRANDA,1,03/19/1962,1,93
29151,04/17/2014,8924672079,YESMID ,HERNANDEZ FRAYLE,0,11/11/1954,1,5884
29152,04/17/2014,6823936460,DORIS ,LOS PATRIOTAS,0,10/27/1973,1,12218
29153,04/18/2014,6267315334,JAMES ,ALARCON,0,07/01/1981,1,14409
29154,04/18/2014,9060972187,EFRAIN,DE PINZON,0,09/09/1966,1,16580
29155,04/18/2014,8233832844,WILSON ,CASTRO,0,05/25/1981,1,4982
29156,04/18/2014,5014967468,JOSE,PEREZ,0,08/30/1970,2,24835
29157,04/18/2014,7878624148,JUAN ,ALAPE,0,04/15/1993,1,10816
29158,04/18/2014,6347478983,FABIAN ,RAMIRES,0,06/16/1996,1,19686
29159,04/18/2014,9574678367,JOSE ,MERCHAN,0,05/12/1962,1,777
29160,04/18/2014,3181129558,MARISOL,ARCOS,1,08/15/1990,1,13020
29161,04/18/2014,8476124668,DANILO,ACUÑA,1,11/04/1982,1,499
29162,04/18/2014,5512283201,DANIEL ,HIGUERA,0,07/05/1942,1,20333
29163,04/18/2014,4733544475,ZULY ,MONROY ,2,01/16/1978,1,6941
29164,04/18/2014,7543255616,LIZETH ,PABLO SUAREZ,0,06/14/1943,1,26421
29165,04/18/2014,9999896915,DANIEL ,BARRERA,0,09/24/1942,1,11273
29166,04/18/2014,5798147669,MIGUEL ANGEL,CENDALES,1,11/24/1973,1,25362
29167,04/18/2014,4643801417,ANGIE,VARGAS,0,05/19/1992,1,28848
29168,04/18/2014,8349430229,WILLIAM ,FERNANDO MOLINA,0,07/24/1994,1,13023
29169,04/18/2014,3965558588,CLEMENCIA ,MENDOZA,0,04/27/1951,1,210
29170,04/18/2014,3585496558,DARWIN ,RIVERA,0,12/26/1971,1,23980
29171,04/18/2014,3786330215,EDWIN ,CARDENAS,0,06/01/1955,1,22178
29172,04/19/2014,7211534897,FABIO ,NUÑEZ TARAZONA,0,06/04/1976,1,23839
29173,04/19/2014,1163837026,BLANCA ,AMAYA,0,12/13/1966,1,10275
29174,04/19/2014,9017542218,YENNY,FORERO,2,01/06/1955,1,4060
29175,04/19/2014,7196324972,LUIS ALFONSO,MORENO,1,01/21/1983,1,28372
29176,04/19/2014,2186813446,VICTOR ENRIQUE,MARTINEZ,1,08/21/1981,1,15838
29177,04/19/2014,8234206924,ESPERANZA ,JIMENEZ,0,04/03/1956,1,6121
29178,04/19/2014,293968121,JAVIER ,ARGUELLO,0,07/21/1962,1,26663
29179,04/19/2014,105119442,JOSE FRANCISCO,MOSSO,0,10/05/1941,1,8970
29180,04/19/2014,7706504754,DORA ,BARRETO,0,03/26/1987,1,21132
29181,04/19/2014,1226430211,NANCY ,CORONADO,0,10/07/1954,1,14005
29182,04/19/2014,688470950,NESTOR,ACERO,0,10/22/1953,1,15963
29183,04/19/2014,6359279040,JAVIER ,ALVAREZ,0,04/22/1978,2,14761
29184,04/19/2014,1707582813,NESTOR ,AGUDELO,0,07/22/1960,1,18970
29185,04/19/2014,4594121071,MAURICIO ,PUERTA,0,07/19/1942,1,21403
29186,04/19/2014,7994915821,PARROQUIA ,CATEDRAL,2,04/08/1948,1,4648
29187,04/19/2014,3718284444,ALEX ,PEÑUELA,0,10/04/1981,1,4032
29188,04/19/2014,7946318818,JORGE ,JIMENEZ,0,07/04/1975,1,17589
29189,04/19/2014,9262010407,NATALI,ESTEVES,2,05/16/1995,1,22275
29190,04/20/2014,305545862,OLGA LUCIA ,SUAREZ,2,08/22/1946,1,28278
29191,04/20/2014,6677481203,JAQUELINE ,AMAYA,0,07/14/1986,1,21496
29192,04/20/2014,5283381151,JENNY ,BARON,0,11/10/1973,1,12236
29193,04/20/2014,5888565715,CLARISSA,COBOS PERALTA,0,03/06/1994,1,21278
29194,04/20/2014,3348662708,JAIME ,CRUZ ,0,02/02/1972,1,28235
29195,04/20/2014,6371475615,CARLOS,PEÑA,2,05/12/1946,1,21497
29196,04/20/2014,6163927567,MARIA ,FERNANDO MENA,0,02/24/1973,2,3243
29197,04/20/2014,7981482815,CECILIA ,SUAREZ  DIAZ,2,07/29/1986,1,20067
29198,04/20/2014,4128641725,JOSE ,MEDINA,0,03/26/1997,1,23405
29199,04/20/2014,3377661853,HUGO BENICIO,VARGAS,0,02/27/1964,1,18981
29200,04/20/2014,2893989250,YULY ,HERNANDEZ,0,09/12/1980,1,6901
29201,04/20/2014,169943048,PEDRO JOSE,MONROY PARDO,1,01/26/1972,1,23603
29202,04/20/2014,2554215147,YOLIBE ,FORERO ,0,11/21/1953,1,5136
29203,04/20/2014,9760619676,CESAR FERNANDO ,NIÑO,0,11/06/1957,1,2252
29204,04/20/2014,877074677,DAVID ,CORREDOR,0,06/27/1973,1,15039
29205,04/20/2014,8795571107,EDWIN ,ANDRES RIAÑO,0,05/24/1973,1,2286
29206,04/20/2014,9908310556,JULIAN ,PEDRAZA JIMENEZ,1,10/05/1978,1,3338
29207,04/20/2014,4954897555,WILLIAM ,ALBERTO,0,03/06/1955,1,590
29208,04/21/2014,5170054209,IDALY ,NAUZAN OCHOA,0,03/04/1951,1,17512
29209,04/21/2014,8588845389,PAULA ANDREA ,GARZON RICO,2,12/02/1994,1,26594
29210,04/21/2014,8994756745,LADY ,ALVARES,0,05/11/1985,1,3250
29211,04/21/2014,8868756025,VICTOR JULIO,PALACIOS,1,04/10/1954,1,27641
29212,04/21/2014,7190804885,CARLOS ELIECER,BARRERA,0,12/19/1961,1,9967
29213,04/21/2014,5267240169,ANGELA ,GUALTEROS ,0,10/08/1953,1,21349
29214,04/21/2014,4354118517,ROMULO,HIGUERA,0,10/11/1941,1,1341
29215,04/21/2014,8946888066,CLAUDIA ,OTALORA ,0,05/05/1991,1,6083
29216,04/21/2014,6623470987,YEISON,CUADROS MARIÑO,0,01/17/1995,2,16653
29217,04/21/2014,9204312676,JOSE,ROBLES,0,11/10/1954,1,15811
29218,04/21/2014,925585869,FABIO,VARGAS,0,06/10/1954,2,14929
29219,04/21/2014,8859158900,CARLOS ,DIAZ,0,04/24/1994,1,267
29220,04/21/2014,4330805737,RICARDO ,CARDENAS,0,03/07/1979,1,19122
29221,04/21/2014,6575885011,JAIRO ,USCATEGUI,0,12/08/1951,1,21816
29222,04/21/2014,577208485,ELIZABETH,CHAVEZ QUINTERO,2,03/14/1945,1,10301
29223,04/21/2014,9364014,SANDRA,GUERRERO,1,06/16/1972,1,10981
29224,04/21/2014,9810582726,PAOLA,MEDINA SANCHEZ,2,12/26/1947,1,26791
29225,04/21/2014,2877126950,YANIRA ,BERNAL,0,06/15/1988,1,22344
29226,04/22/2014,1938894148,JAVIER ,ROJAS,0,09/25/1975,1,6290
29227,04/22/2014,7854897318,LAURA ,ZIMBAQUEBA ,0,09/28/1965,1,4661
29228,04/22/2014,122777902,MANUEL ,CETINA,0,06/01/1980,1,14476
29229,04/22/2014,1390207381,RICARDO ,MUÑOZ,0,02/07/1991,1,24306
29230,04/22/2014,3412964783,JOSE ,VELA,1,12/07/1975,1,18507
29231,04/22/2014,5205722410,MARIA FERNANDA ,URIBE,2,09/19/1971,1,13800
29232,04/22/2014,5099164407,JHON EDISON ,GALINDO,0,09/28/1949,1,17734
29233,04/22/2014,367340142,FRANCISCO ,GONZALEZ,0,12/15/1948,1,11527
29234,04/22/2014,6339310325,JONATHAN ,AGUILAR,0,05/12/1988,1,16465
29235,04/22/2014,9527121909,JULIA,MALDONADO,0,06/12/1973,1,190
29236,04/22/2014,9731862278,MERCEDES,BALLESTEROS,0,04/11/1988,1,3961
29237,04/22/2014,3271502563,JAVIER ,PINEDA,0,04/01/1950,1,23097
29238,04/22/2014,7329659321,RED ,PULIDO PARRA,0,11/30/1996,2,14023
29239,04/22/2014,5561742022,ROSA ,RODRIGUEZ,0,10/03/1960,1,9652
29240,04/22/2014,2819630216,BLANCA MIREYA,INES VERA,0,02/05/1971,1,17062
29241,04/22/2014,9695493627,JUAN JOSE,VELAZCO,0,04/14/1976,2,24165
29242,04/22/2014,6326636859,HERNAN ,SARMIENTO,0,10/24/1943,1,10909
29243,04/22/2014,5352525789,ANA LUCIA ,ROJAS,2,10/19/1993,1,11235
29244,04/22/2014,4110726834,DANIEL ,OBANDO,0,02/18/1976,1,521
29245,04/22/2014,3486557045,ROCIO ,CIFUENTES,0,09/26/1944,1,20477
29246,04/22/2014,8763206346,CLAUDIA ,ROBLES,0,10/09/1940,1,1584
29247,04/22/2014,6908894897,MARIA LUISA ,GRANDE,2,04/28/1948,1,14402
29248,04/22/2014,8190460120,JAIRO ,ARAQUE,0,04/10/1977,1,20156
29249,04/23/2014,4242608504,JAVIER ,RIOS,0,01/04/1949,1,9988
29250,04/23/2014,3895136680,SANDRA ,SANCHEZ,0,09/17/1963,1,5647
29251,04/23/2014,4188389775,FABIO ,BUSTAMANTE,0,05/27/1992,1,24752
29252,04/23/2014,225344171,HECTOR ,OLGUIN,0,07/10/1974,1,12445
29253,04/23/2014,4456776035,MARCO EDGARDO,MENDOZA PULIDO ,1,12/23/1995,1,4596
29254,04/23/2014,7947410453,YEIMY ,PIRAQUIVE ,0,01/19/1989,1,19788
29255,04/23/2014,7590493063,JOSE,DAZA,1,09/28/1964,1,9489
29256,04/23/2014,1383016143,EDUARD ,MORA,0,11/27/1968,1,28250
29257,04/23/2014,9070863497,ALFONSO ,CALLEJAS,0,01/25/1942,1,4492
29258,04/23/2014,8907241033,MIRIAM ,MORENO,2,07/19/1963,1,12854
29259,04/23/2014,2997701346,DIEGO ,MAURICIO GUIO,0,06/20/1970,1,27991
29260,04/23/2014,8603624060,CRISTIAN ,GARZÀN,0,06/28/1981,1,26677
29261,04/23/2014,1373768790,LUISA FERNANDA ,RUBIO,0,04/22/1944,1,3486
29262,04/23/2014,5924190009,CLARA CECILIA ,CAMARGO,2,02/23/1995,1,14248
29263,04/23/2014,7676824954,CLAUDIA ,MONROY,0,01/08/1969,1,6652
29264,04/23/2014,1819983359,OSCAR ,CARREÑO,0,06/14/1961,1,150
29265,04/23/2014,3752132774,JUAN ,CARLOS BLANCO,0,09/30/1942,1,15104
29266,04/23/2014,2013099400,DAVID,ALAPE,1,05/29/1967,1,16502
29267,04/23/2014,2731929858,JAIRO,CAMARGO,1,11/13/1996,1,9192
